01/01/2006,1.45570
01/02/2006,1.45530
01/03/2006,1.45540
01/04/2006,1.4560
01/05/2006,1.45510
01/06/2006,1.45110
01/07/2006,1.45210
01/08/2006,1.45810
01/09/2006,1.45810
01/10/2006,1.46010
01/11/2006,1.4630
01/12/2006,1.45840
01/13/2006,1.45770
01/14/2006,1.46380
01/15/2006,1.46470
01/16/2006,1.46470
01/17/2006,1.45910
01/18/2006,1.45860
01/19/2006,1.45830
01/20/2006,1.45520
01/21/2006,1.45630
01/22/2006,1.460
01/23/2006,1.460
01/24/2006,1.4550
01/25/2006,1.45340
01/26/2006,1.4550
01/27/2006,1.4580
01/28/2006,1.45950
01/29/2006,1.46170
01/30/2006,1.46170
01/31/2006,1.46170
02/01/2006,1.46340
02/02/2006,1.46660
02/03/2006,1.47140
02/04/2006,1.47080
02/05/2006,1.46630
02/06/2006,1.4670
02/07/2006,1.46380
02/08/2006,1.45940
02/09/2006,1.45710
02/10/2006,1.45530
02/11/2006,1.45850
02/12/2006,1.46630
02/13/2006,1.46630
02/14/2006,1.46450
02/15/2006,1.46090
02/16/2006,1.45920
02/17/2006,1.46270
02/18/2006,1.46130
02/19/2006,1.45950
02/20/2006,1.45940
02/21/2006,1.45980
02/22/2006,1.46330
02/23/2006,1.46480
02/24/2006,1.46610
02/25/2006,1.46980
02/26/2006,1.47080
02/27/2006,1.47070
02/28/2006,1.46920
03/01/2006,1.46910
03/02/2006,1.46990
03/03/2006,1.46470
03/04/2006,1.4580
03/05/2006,1.4570
03/06/2006,1.45710
03/07/2006,1.45770
03/08/2006,1.45830
03/09/2006,1.45920
03/10/2006,1.45680
03/11/2006,1.45630
03/12/2006,1.45070
03/13/2006,1.45070
03/14/2006,1.44790
03/15/2006,1.45110
03/16/2006,1.45170
03/17/2006,1.44720
03/18/2006,1.44210
03/19/2006,1.44140
03/20/2006,1.44140
03/21/2006,1.44230
03/22/2006,1.44340
03/23/2006,1.44590
03/24/2006,1.44670
03/25/2006,1.4490
03/26/2006,1.44870
03/27/2006,1.44860
03/28/2006,1.45150
03/29/2006,1.45190
03/30/2006,1.44840
03/31/2006,1.44090
04/01/2006,1.43510
04/02/2006,1.43450
04/03/2006,1.43460
04/04/2006,1.4340
04/05/2006,1.43320
04/06/2006,1.43030
04/07/2006,1.42910
04/08/2006,1.43640
04/09/2006,1.44180
04/10/2006,1.44170
04/11/2006,1.44040
04/12/2006,1.43940
04/13/2006,1.44290
04/14/2006,1.44750
04/15/2006,1.44690
04/16/2006,1.44720
04/17/2006,1.44720
04/18/2006,1.44460
04/19/2006,1.44550
04/20/2006,1.44540
04/21/2006,1.44660
04/22/2006,1.44510
04/23/2006,1.44480
04/24/2006,1.44470
04/25/2006,1.44490
04/26/2006,1.44190
04/27/2006,1.43730
04/28/2006,1.43530
04/29/2006,1.43970
04/30/2006,1.44610
05/01/2006,1.44610
05/02/2006,1.44720
05/03/2006,1.45250
05/04/2006,1.45740
05/05/2006,1.45830
05/06/2006,1.45890
05/07/2006,1.4620
05/08/2006,1.46210
05/09/2006,1.46180
05/10/2006,1.46260
05/11/2006,1.46020
05/12/2006,1.46180
05/13/2006,1.4670
05/14/2006,1.4720
05/15/2006,1.46640
05/16/2006,1.46760
05/17/2006,1.46840
05/18/2006,1.47180
05/19/2006,1.47650
05/20/2006,1.47220
05/21/2006,1.47220
05/22/2006,1.47210
05/23/2006,1.46920
05/24/2006,1.46580
05/25/2006,1.46650
05/26/2006,1.46480
05/27/2006,1.46160
05/28/2006,1.46060
05/29/2006,1.46070
05/30/2006,1.45920
05/31/2006,1.45970
06/01/2006,1.46130
06/02/2006,1.45960
06/03/2006,1.45660
06/04/2006,1.45790
06/05/2006,1.45790
06/06/2006,1.45440
06/07/2006,1.45140
06/08/2006,1.45190
06/09/2006,1.45210
06/10/2006,1.45730
06/11/2006,1.45630
06/12/2006,1.45650
06/13/2006,1.46120
06/14/2006,1.46350
06/15/2006,1.46310
06/16/2006,1.46370
06/17/2006,1.46460
06/18/2006,1.46490
06/19/2006,1.46490
06/20/2006,1.46490
06/21/2006,1.46480
06/22/2006,1.46090
06/23/2006,1.45590
06/24/2006,1.4540
06/25/2006,1.45420
06/26/2006,1.45420
06/27/2006,1.45170
06/28/2006,1.44820
06/29/2006,1.4490
06/30/2006,1.44730
07/01/2006,1.44390
07/02/2006,1.4460
07/03/2006,1.4460
07/04/2006,1.4430
07/05/2006,1.44110
07/06/2006,1.44260
07/07/2006,1.4410
07/08/2006,1.44040
07/09/2006,1.44560
07/10/2006,1.44560
07/11/2006,1.44520
07/12/2006,1.44590
07/13/2006,1.44560
07/14/2006,1.44740
07/15/2006,1.45270
07/16/2006,1.45420
07/17/2006,1.45430
07/18/2006,1.45360
07/19/2006,1.45650
07/20/2006,1.46210
07/21/2006,1.46360
07/22/2006,1.46410
07/23/2006,1.46420
07/24/2006,1.46420
07/25/2006,1.46550
07/26/2006,1.46370
07/27/2006,1.46290
07/28/2006,1.46040
07/29/2006,1.46390
07/30/2006,1.46090
07/31/2006,1.46090
08/01/2006,1.46180
08/02/2006,1.46390
08/03/2006,1.46520
08/04/2006,1.47150
08/05/2006,1.47750
08/06/2006,1.48320
08/07/2006,1.48320
08/08/2006,1.48280
08/09/2006,1.48560
08/10/2006,1.48390
08/11/2006,1.48030
08/12/2006,1.48340
08/13/2006,1.48690
